"","nr","pdf_name","title","year","Article ID","Article_URL","Include","Exclusion criteria","Other exclusion criteria","Paper type","Anthropogenic driver(s)","Precision_of_the driver(s)","Precision of the driver(s) if """"other""""","Analyzed impact(s)","Analyzed impact(s) if """"other""""","Nature of the study population","Nature of the population if """"other""""","Organizational level","ICES major location","ICES_medium_location(s)","Habitat_type(s)","Habitat type if """"other""""","Main_methodology","Spatial dimension","Temporal dimension","Solution_investigated","Comment"
"3024",4052,11572306,"Climate‐induced effects on the meroplankton and the benthic‐pelagic ecology of the North Sea",2008,14883649,"https://sysrev.com/p/99278/article/14883649",TRUE,NA,NA,"Primary_research_article","Climate_change","Temperature",NA,"Change_biomass_abundance|||Change_phenology",NA,"Phytoplankton|||Benthos",NA,"Population","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"3025",4054,11572333,"Effect ranges of underwater noise from anchor vibration operations in the Wadden Sea",2020,14884241,"https://sysrev.com/p/99278/article/14884241",TRUE,NA,NA,"Primary_research_article","Sea_use_change","Civil_engineering_works",NA,"Other","change behaviour","Fish|||Marine_mammals",NA,"Individual","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"3026",4055,11572336,"Summary and conclusions: environmental effects of North Sea oil and gas developments",1987,14883660,"https://sysrev.com/p/99278/article/14883660",TRUE,NA,NA,"Conference_paper","Pollution","Oils_hydrocarbons_related",NA,"Change_biomass_abundance|||Change_physiology",NA,"Benthos|||Fish|||Phytoplankton|||Seabirds",NA,"Population","Not_specified","Not_specified","Not_specified",NA,"Review",FALSE,FALSE,"Not_tested",NA
"3027",4060,11572474,"Warming delays ovarian development in a capital breeder",2017,14883484,"https://sysrev.com/p/99278/article/14883484",TRUE,NA,NA,"Primary_research_article","Climate_change","Temperature",NA,"Change_life_history_traits",NA,"Fish",NA,"Individual","Not_specified","Not_specified","Not_specified",NA,"Experiment",FALSE,FALSE,"Not_tested",NA
"3028",4065,11572571,"The influence of inputs to the Firth of Forth on the concentrations of trace metals in coastal waters",1987,14886246,"https://sysrev.com/p/99278/article/14886246",TRUE,NA,NA,"Primary_research_article","Pollution","Metal_substances",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVb","3|||4","Estuary",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"3029",4069,11572610,"Monitoring concentrations of microcontaminants in aquatic organisms in the Rhine delta: A comparison with reference values",1993,14881227,"https://sysrev.com/p/99278/article/14881227",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances|||Metal_substances|||Oils_hydrocarbons_related",NA,"Change_contamination_level|||Change_chemical_water_properties|||Change_chemical_sediment_properties",NA,"Benthos|||Fish",NA,"Community","IVc","6","Estuary",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"3030",4070,11572628,"Environmental Risk Management of Discharges from E&amp;P Activities in the North Sea",2002,14886512,"https://sysrev.com/p/99278/article/14886512",TRUE,NA,NA,"Conference_paper","Pollution","Oils_hydrocarbons_related",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","Not_specified","Not_specified","Not_specified",NA,"Modelling",TRUE,FALSE,"Not_tested",NA
"3031",4071,11572644,"Dissolved Radiotracers and Numerical Modeling in North European Continental Shelf Dispersion Studies (1982–2016): Databases, Methods and Applications",2020,14883876,"https://sysrev.com/p/99278/article/14883876",TRUE,NA,NA,"Review","Pollution","Radioactive_substances",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Review",TRUE,TRUE,"Not_tested",NA
"3032",4073,11572673,"On classification of sea surface oil films using TerraSAR-X satellite polarization data",2017,14884353,"https://sysrev.com/p/99278/article/14884353",TRUE,NA,NA,"Primary_research_article","Pollution","Oils_hydrocarbons_related",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVa","1|||3","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"3033",4074,11572730,"Spatio-temporal distribution of floating objects in the German Bight (North Sea)",2011,14885234,"https://sysrev.com/p/99278/article/14885234",TRUE,NA,NA,"Primary_research_article","Pollution","Plastic_litter",NA,"Quantification_driver",NA,"Not_applicable",NA,"Not_applicable","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"3034",4075,11572732,"Pollutant-induced cell injury in fish liver: Use of fluorescent molecular probes in live hepatocytes",1992,14881147,"https://sysrev.com/p/99278/article/14881147",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_physiology",NA,"Fish",NA,"Individual","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"3035",4077,11572740,"Regrowth of kelp and colonization of epiphyte and fauna community after kelp trawling at the coast of Norway",1998,14884660,"https://sysrev.com/p/99278/article/14884660",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Other_fishing","kelp_harvesting","Change_biomass_abundance|||Change_diversity",NA,"Macropthytes|||Benthos",NA,"Community","IVa","Norvegian_coast","Kelp",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"3036",4080,11572809,"Abundance analyses of mega‐epibenthic species on the Dogger Bank (North Sea): Diurnal rhythms and short‐term effects caused by repeated trawling, observed at a permanent station",2012,14884397,"https://sysrev.com/p/99278/article/14884397",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Destructive_fisheries_seabed",NA,"Change_biomass_abundance",NA,"Benthos|||Fish",NA,"Population","IVb","4|||6|||2","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Not_tested",NA
"3037",4082,11572815,"Dredging activities in the Dutch Wadden Sea: effects on macrobenthic infauna",1985,14884629,"https://sysrev.com/p/99278/article/14884629",TRUE,NA,NA,"Primary_research_article","Sea_use_change","Civil_engineering_works",NA,"Change_biomass_abundance|||Change_diversity|||Change_physical_sediment_properties",NA,"Benthos|||Physical",NA,"Community","IVc","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"3038",4086,11572899,"Sources of Anthropogenic 14C to the North Sea",2004,14883656,"https://sysrev.com/p/99278/article/14883656",TRUE,NA,NA,"Primary_research_article","Pollution","Radioactive_substances",NA,"Change_chemical_water_properties|||Change_contamination_level",NA,"Chemical|||Benthos|||Macropthytes",NA,"Individual","IVb|||IVc","4|||5","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"3039",4089,11572930,"Modelling the transport and fate of toxics in the Southern North Sea",1990,14885559,"https://sysrev.com/p/99278/article/14885559",TRUE,NA,NA,"Primary_research_article","Pollution","Metal_substances",NA,"Change_chemical_sediment_properties|||Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVc","6","Not_specified",NA,"Modelling",TRUE,TRUE,"Management",NA
"3040",4091,11572976,"The role of technical measures in European fisheries management and how to make them work better",2007,14884447,"https://sysrev.com/p/99278/article/14884447",TRUE,NA,NA,"Review","Direct_exploitation","Fishing_exploitation|||Fishing_incidental_or_bycatch",NA,"Change_biomass_abundance",NA,"Fish|||Benthos",NA,"Population","Not_specified","Not_specified","Not_specified",NA,"Review",TRUE,TRUE,"Management",NA
"3041",4092,11573013,"Modeling of intra-annual abundance distributions: Constancy and variation in the phenology of marine phytoplankton species over five decades at Helgoland Roads (North Sea)",2019,14882980,"https://sysrev.com/p/99278/article/14882980",TRUE,NA,NA,"Primary_research_article","Climate_change","Temperature",NA,"Change_phenology",NA,"Phytoplankton",NA,"Population","IVb","6","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Not_tested",NA
"3042",4094,11573063,"Conservation targets in marine protected area management suffer from shifting baseline syndrome: A case study on the Dogger Bank",2017,14882142,"https://sysrev.com/p/99278/article/14882142",TRUE,NA,NA,"Review","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance",NA,"Fish|||Benthos|||Cephalopods",NA,"Population","IVb","2|||4|||6","Not_specified",NA,"Review",FALSE,TRUE,"Conservation_protection",NA
"3043",4098,11573133,"The influence of underwater data transmission sounds on the displacement behaviour of captive harbour seals (Phoca vitulina)",2006,14884813,"https://sysrev.com/p/99278/article/14884813",TRUE,NA,NA,"Primary_research_article","Pollution|||Sea_use_change","Other","noise","Other","change_behaviour","Marine_mammals",NA,"Individual","Not_specified","Not_specified","Not_specified",NA,"Experiment",TRUE,FALSE,"Not_tested",NA
"3044",4100,11573145,"The intertidal zoning of cockles (Cerastoderma edule) in the Wadden Sea, or why cockle fishery disturbed areas of relatively high biodiversity",2009,14886436,"https://sysrev.com/p/99278/article/14886436",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_diversity",NA,"Benthos",NA,"Population","IVc","6","Intertidal",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"3045",4104,11573241,"Assessing the vulnerability of the marine bird community in the western North Sea to climate change and other anthropogenic impacts",2014,14882892,"https://sysrev.com/p/99278/article/14882892",TRUE,NA,NA,"Primary_research_article","Global_change","Global_change",NA,"Change_biomass_abundance|||Change_demographic_structure",NA,"Seabirds",NA,"Community","IVb","3|||4","Not_specified",NA,"Field_observations_measurement",FALSE,FALSE,"Not_tested",NA
"3046",4105,11573247,"An evaluation of multi-annual management strategies for ICES roundfish stocks",2006,14886219,"https://sysrev.com/p/99278/article/14886219",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance",NA,"Fish",NA,"Population","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Modelling",TRUE,TRUE,"Management",NA
"3047",4108,11573268,"An initial assessment of the potential environmental impact of CO2 escape from marine carbon capture and storage systems",2009,14883800,"https://sysrev.com/p/99278/article/14883800",TRUE,NA,NA,"Primary_research_article","Sea_use_change","Gas_stockage_leaking",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVa||| IVb|||IVc","1|||2|||4|||5|||6","Not_specified",NA,"Modelling",TRUE,TRUE,"Not_tested",NA
"3048",4109,11573269,"Scottish lobster fisheries and environmental variability",2015,14885194,"https://sysrev.com/p/99278/article/14885194",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance",NA,"Benthos",NA,"Population","IVb","3|||4","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"3049",4112,11573354,"Assessing the potential impact of salmon fisheries management on the conservation status of harbour seals (Phoca vitulina) in north‐east Scotland",2006,14884048,"https://sysrev.com/p/99278/article/14884048",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation|||Aquaculture_related",NA,"Change_biomass_abundance|||Change_trophic_functioning",NA,"Fish|||Marine_mammals",NA,"Population","IVa","3","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Conservation_protection",NA
"3050",4113,11573420,"The role of sustained observations in tracking impacts of environmental change on marine biodiversity and ecosystems",2014,14881077,"https://sysrev.com/p/99278/article/14881077",TRUE,NA,NA,"Review","Global_change","Global_change",NA,"Multiple",NA,"All",NA,"Ecosystem","Not_specified","Not_specified","Not_specified",NA,"Review",TRUE,FALSE,"Not_tested",NA
"3051",4114,11573442,"Ecosystem-based management objectives for the North Sea: riding the forage fish rollercoaster",2013,14883744,"https://sysrev.com/p/99278/article/14883744",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance",NA,"Fish|||Marine_mammals|||Seabirds",NA,"Ecosystem","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Modelling|||Field_observations_measurement",FALSE,TRUE,"Management",NA
"3052",4116,11573453,"An invasive alien bivalve apparently provides a novel food source for moulting and wintering benthic feeding sea ducks",2019,14881085,"https://sysrev.com/p/99278/article/14881085",TRUE,NA,NA,"Primary_research_article","Biological_invasion","Non_native_species_introduction",NA,"Change_biomass_abundance|||Change_trophic_functioning",NA,"Benthos|||Seabirds",NA,"Community","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"3053",4117,11573502,"Determination of source concentrations of dissolved and particulate trace metals in the Southern North Sea",1996,14886410,"https://sysrev.com/p/99278/article/14886410",TRUE,NA,NA,"Primary_research_article","Pollution","Metal_substances",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVb|||IVc","2|||4|||5|||6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"3054",4123,11573557,"Making coastal research useful – cases from practice",2015,14881555,"https://sysrev.com/p/99278/article/14881555",TRUE,NA,NA,"Primary_research_article","Climate_change","Other_physical_parameter","Storm_surge","Change_extreme_events",NA,"Physical",NA,"Not_applicable","IVb","6","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Management",NA
"3055",4124,11573564,"Estimation of the Human Impact on Nutrient Loads Carried by the Elbe River",2004,14882845,"https://sysrev.com/p/99278/article/14882845",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVb","6","Estuary",NA,"Field_observations_measurement|||Modelling",TRUE,TRUE,"Not_tested",NA
"3056",4128,11573615,"Evolutionary Environmental Management of Drilling Discharges: Results Without Cost Penalty",1998,14884077,"https://sysrev.com/p/99278/article/14884077",TRUE,NA,NA,"Conference_paper","Pollution","Oils_hydrocarbons_related",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVa","Not_specified","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Management",NA
"3057",4129,11573621,"Climate action requires new accounting guidance and governance frameworks to manage carbon in shelf seas",2020,14885586,"https://sysrev.com/p/99278/article/14885586",TRUE,NA,NA,"Review","Climate_change","Other","Carbon","Change_biogeochemical_fluxes",NA,"Chemical",NA,"Not_applicable","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Review",TRUE,TRUE,"Management",NA
"3058",4130,11573629,"The history of intertidal blue mussel beds in the North Frisian Wadden Sea in the 20th century: Can we define reference conditions for conservation targets by analysing aerial photographs?",2014,14882632,"https://sysrev.com/p/99278/article/14882632",TRUE,NA,NA,"Primary_research_article","Sea_use_change|||Direct_exploitation","Coastal_development||| Fishing_exploitation",NA,"Change_biomass_abundance|||Change_distribution",NA,"Benthos",NA,"Population","IVb","6","Oyster_mussel_bed",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"3059",4131,11573661,"Implications of dredging induced changes in sediment particle size composition for the structure and function of marine benthic macrofaunal communities",2011,14886546,"https://sysrev.com/p/99278/article/14886546",TRUE,NA,NA,"Meta_analysis","Sea_use_change","Civil_engineering_works",NA,"Multiple",NA,"Physical|||Benthos",NA,"Community","IVc","5","Not_specified",NA,"Meta_analysis",TRUE,FALSE,"Not_tested",NA
"3060",4132,11573683,"ENVIRONMENTAL EFFECTS OF A DISCHARGE OF DRILL CUTTINGS CONTAMINATED WITH ESTER-BASED DRILLING MUDS IN THE NORTH SEA",1996,14880931,"https://sysrev.com/p/99278/article/14880931",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances|||Oils_hydrocarbons_related",NA,"Change_chemical_sediment_properties|||Change_biomass_abundance|||Change_diversity",NA,"Chemical|||Benthos",NA,"Community","IVc","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"3061",4136,11573776,"Comparison of Stabilised/Solidified Mixes of Model Drill Cuttings Based on the North Sea and Red Sea Areas",2007,14881935,"https://sysrev.com/p/99278/article/14881935",TRUE,NA,NA,"Conference_paper","Pollution","Oils_hydrocarbons_related",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","Not_specified","Not_specified","Not_specified",NA,"Experiment",TRUE,FALSE,"Management",NA
"3062",4137,11573782,"Coastal Genesis",1989,14881071,"https://sysrev.com/p/99278/article/14881071",TRUE,NA,NA,"Primary_research_article","Sea_use_change|||Climate_change","Coastal_development|||Sea_level_rise",NA,"Coastal_erosion_sedimentation",NA,"Physical",NA,"Not_applicable","IVc","6","Not_specified",NA,"Modelling",TRUE,TRUE,"Not_tested",NA
"3063",4138,11573789,"Phytoplankton and the balance of nature: An opinion",2012,14883046,"https://sysrev.com/p/99278/article/14883046",TRUE,NA,NA,"Review","Pollution","Nutrient_input_N_P",NA,"Change_biomass_abundance",NA,"Phytoplankton",NA,"Community","IVc","6","Not_specified",NA,"Review",TRUE,TRUE,"Not_tested",NA
"3064",4143,11573907,"Environmental geochemistry of a mega beach nourishment in the Netherlands: Monitoring freshening and oxidation processes",2017,14881448,"https://sysrev.com/p/99278/article/14881448",TRUE,NA,NA,"Primary_research_article","Sea_use_change","Civil_engineering_works",NA,"Change_chemical_water_properties|||Change_chemical_sediment_properties",NA,"Chemical",NA,"Not_applicable","IVc","6","Beach_Dune",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"3065",4145,11573965,"Effects of oil exposure on oxygen consumption of cod eggs and larvae",1985,14882334,"https://sysrev.com/p/99278/article/14882334",TRUE,NA,NA,"Primary_research_article","Pollution","Oils_hydrocarbons_related",NA,"Change_life_history_traits",NA,"Fish",NA,"Population","Not_specified","Not_specified","Not_specified",NA,"Experiment",FALSE,TRUE,"Not_tested",NA
"3066",4147,11574018,"Atmospheric inputs of some chemical species to the north sea",1997,14884640,"https://sysrev.com/p/99278/article/14884640",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P|||Metal_substances",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","Not_specified","Not_specified","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"3067",4148,11574059,"Environmental occurrence and hazard of organic UV stabilizers and UV filters in the sediment of European North and Baltic Seas",2018,14883795,"https://sysrev.com/p/99278/article/14883795",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_chemical_sediment_properties",NA,"Chemical",NA,"Not_applicable","IVb|||IVc","6","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"3068",4149,11574069,"Standard Procedures for the Determination and Assessment of Noise Impact on Sea Life by Offshore Wind Farms",2006,14885508,"https://sysrev.com/p/99278/article/14885508",TRUE,NA,NA,"Book_chapter","Pollution","Other","Noise","Change_physical_water_properties",NA,"Physical",NA,"Not_applicable","Not_specified","Not_specified","Not_specified",NA,"Field_observations_measurement",FALSE,FALSE,"Management",NA
"3069",4150,11574089,"Environmental effects of the use of oil-based drilling muds in the North Sea",1984,14886664,"https://sysrev.com/p/99278/article/14886664",TRUE,NA,NA,"Primary_research_article","Pollution","Oils_hydrocarbons_related",NA,"Change_diversity|||Change_biomass_abundance|||Change_chemical_sediment_properties",NA,"Benthos",NA,"Community","IVa||| IVb","1|||2|||3","Not_specified",NA,"Review",TRUE,FALSE,"Not_tested",NA
"3070",4151,11574097,"Effects of an oil spill in outdoor model tidal flat ecosystems",1984,14883874,"https://sysrev.com/p/99278/article/14883874",TRUE,NA,NA,"Primary_research_article","Pollution","Oils_hydrocarbons_related",NA,"Multiple",NA,"Chemical|||Phytoplankton|||Benthos",NA,"Population","IVc","6","Intertidal",NA,"Experiment",FALSE,TRUE,"Not_tested",NA
"3071",4152,11574119,"The river Elbe: Processes affecting the behaviour of metals and organochlorines during estuarine mixing",1982,14882569,"https://sysrev.com/p/99278/article/14882569",TRUE,NA,NA,"Primary_research_article","Pollution","Metal_substances|||Chemical_hazardous_substances",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVb","6","Estuary",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"3072",4156,11574147,"Effects of Deposition of Heavy-Metal-Polluted Harbor Mud on Microbial Diversity and Metal Resistance in Sandy Marine Sediments",2008,14885836,"https://sysrev.com/p/99278/article/14885836",TRUE,NA,NA,"Primary_research_article","Pollution","Metal_substances",NA,"Multiple",NA,"Chemical|||Bacteria_other_microorganisms",NA,"Community","IVb","6","Not_specified",NA,"Experiment",TRUE,FALSE,"Not_tested",NA
"3073",4161,11574229,"Ergebnisse der Analysen von Ölverschmutzungen im Gebiet der Deutschen Bucht und der westlichen Ostsee aus den Jahren 1983 bis 1985",1987,14883606,"https://sysrev.com/p/99278/article/14883606",TRUE,NA,NA,"Primary_research_article","Pollution","Oils_hydrocarbons_related",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"3074",4162,11574243,"Modelling marine ecosystem response to climate change and trawling in the North Sea",2012,14885498,"https://sysrev.com/p/99278/article/14885498",TRUE,NA,NA,"Primary_research_article","Climate_change|||Direct_exploitation","Other|||Destructive_fisheries_seabed","Climate_change_scenario","Change_biogeochemical_fluxes|||Change_biomass_abundance|||Change_trophic_functioning",NA,"Physical|||Chemical|||Phytoplankton|||Zooplankton|||Benthos",NA,"Ecosystem","IVb|||IVc","2|||4|||5|||6|||7",NA,NA,"Modelling",TRUE,TRUE,"Not_tested",NA
"3075",4164,11574273,"Environment and gut morphology influence microplastic retention in langoustine, Nephrops norvegicus",2016,14885539,"https://sysrev.com/p/99278/article/14885539",TRUE,NA,NA,"Primary_research_article","Pollution","Plastic_litter",NA,"Plastic_ingestion",NA,"Benthos",NA,"Population","IVa","3","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"3076",4165,11574284,"Mussel beds: limiting or promoting phytoplankton?",1991,14882298,"https://sysrev.com/p/99278/article/14882298",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P",NA,"Change_biomass_abundance|||Change_chemical_water_properties",NA,"Phytoplankton|||Benthos|||Chemical",NA,"Community","IVb","6","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Not_tested",NA
"3077",4168,11574385,"Die Bedeutung des Elbe-Ästuars für die Abwasserbelastung der südlichen Nordsee in bakteriologischer Sicht",1968,14885088,"https://sysrev.com/p/99278/article/14885088",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P|||Pathogens_from_land_based_sources",NA,"Change_biomass_abundance",NA,"Bacteria_other_microorganisms",NA,"Community","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"3078",4170,11574459,"Unbalanced reduction of nutrient loads has created an offshore gradient from phosphorus to nitrogen limitation in the <scp>N</scp>orth <scp>S</scp>ea",2016,14882203,"https://sysrev.com/p/99278/article/14882203",TRUE,NA,NA,"Primary_research_article","Pollution","Nutrient_input_N_P",NA,"Change_biomass_abundance|||Change_biogeochemical_fluxes",NA,"Chemical|||Phytoplankton",NA,"Community","IVa||| IVb|||IVc","2|||6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"3079",4171,11574469,"Evolutionary impact assessment of the North Sea plaice fishery",2016,14881823,"https://sysrev.com/p/99278/article/14881823",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_life_history_traits|||Change_genetic",NA,"Fish",NA,"Population","Not_specified","Not_specified","Not_specified",NA,"Modelling",FALSE,TRUE,"Management",NA
"3080",4172,11574487,"Development of a Multistrain Bacterial Bioreporter Platform for the Monitoring of Hydrocarbon Contaminants in Marine Environments",2009,14882313,"https://sysrev.com/p/99278/article/14882313",TRUE,NA,NA,"Primary_research_article","Pollution","Oils_hydrocarbons_related",NA,"Change_chemical_water_properties",NA,"Bacteria_other_microorganisms",NA,"Individual","Not_specified","Not_specified","Not_specified",NA,"Experiment",TRUE,TRUE,"Not_tested",NA
"3081",4176,11574652,"Ballast Water Risk Indication for the North Sea",2016,14886641,"https://sysrev.com/p/99278/article/14886641",TRUE,NA,NA,"Primary_research_article","Biological_invasion","Non_native_species_introduction",NA,"Other","Risk_evaluation","Not_applicable",NA,"Not_applicable","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Review",TRUE,FALSE,"Not_tested",NA
"3082",4177,11574715,"Behaviour and Impact Assessment of Heavy Metals in Estuarine and Coastal Zones",1988,14882595,"https://sysrev.com/p/99278/article/14882595",TRUE,NA,NA,"Review","Pollution","Metal_substances",NA,"Change_contamination_level|||Change_chemical_water_properties|||Change_chemical_sediment_properties",NA,"Chemical|||Benthos",NA,"Ecosystem","IVc||| IVb","6","Not_specified",NA,"Review",TRUE,TRUE,"Not_tested",NA
"3083",4178,11574716,"The ups and downs of trophic control in continental shelf ecosystems",2007,14882510,"https://sysrev.com/p/99278/article/14882510",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance|||Change_diversity|||Change_trophic_functioning",NA,"All",NA,"Ecosystem","IVa||| IVb","2|||3|||7","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"3084",4179,11574745,"Ecological forecasting in the presence of abrupt regime shifts",2015,14883330,"https://sysrev.com/p/99278/article/14883330",TRUE,NA,NA,"Primary_research_article","Climate_change","Other_physical_parameter|||Temperature","Precipitation; Wind","Change_biomass_abundance",NA,"Benthos",NA,"Community","IVb","6","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Not_tested",NA
"3085",4181,11574755,"The Oosterschelde estuary: an evaluation of changes at the ecosystem level induced by civil-engineering works",1994,14886426,"https://sysrev.com/p/99278/article/14886426",TRUE,NA,NA,"Primary_research_article","Sea_use_change","Civil_engineering_works",NA,"Multiple",NA,"All",NA,"Ecosystem","IVc","6","Estuary|||Mudflat|||Rocky_reef|||Saltmarsh",NA,"Review",FALSE,TRUE,"Not_tested",NA
"3086",4182,11574758,"Environmental implications of wave energy proposals for the outer hebrides and Moray Firth",1983,14881042,"https://sysrev.com/p/99278/article/14881042",TRUE,NA,NA,"Primary_research_article","Sea_use_change","Civil_engineering_works",NA,"Multiple",NA,"Physical",NA,"Not_applicable","IVa","3","Not_specified",NA,"Review",TRUE,FALSE,"Not_tested",NA
"3087",4185,11574858,"Transport and transformation of trace metals in the scheldt estuary",1997,14884876,"https://sysrev.com/p/99278/article/14884876",TRUE,NA,NA,"Primary_research_article","Pollution","Metal_substances",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","IVc","6","Estuary",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"3088",4187,11574976,"Export of microplastics from land to sea. A modelling approach",2017,14884700,"https://sysrev.com/p/99278/article/14884700",TRUE,NA,NA,"Primary_research_article","Pollution","Plastic_litter",NA,"Quantification_driver",NA,"Chemical",NA,"Not_applicable","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Modelling",TRUE,TRUE,"Management",NA
"3089",4188,11575102,"Biochemical and elemental composition of the offshore-cultivated oysters Ostrea edulis and Crassostrea gigas",2013,14881416,"https://sysrev.com/p/99278/article/14881416",TRUE,NA,NA,"Primary_research_article","Sea_use_change","Aquaculture_related",NA,"Change_life_history_traits|||Change_physiology",NA,"Benthos",NA,"Individual","IVb","6","Not_specified",NA,"Experiment",FALSE,TRUE,"Not_tested",NA
"3090",4189,11575240,"Modeling the influence of changing storm patterns on the ability of a salt marsh to keep pace with sea level rise",2013,14882880,"https://sysrev.com/p/99278/article/14882880",TRUE,NA,NA,"Primary_research_article","Climate_change","Sea_level_rise|||Other_physical_parameter","Storm surges","Change_physical_sediment_properties",NA,"Physical",NA,"Not_applicable","IVb","6","Saltmarsh",NA,"Modelling",TRUE,TRUE,"Not_tested",NA
