"","nr","pdf_name","title","year","Article ID","Article_URL","Include","Exclusion criteria","Other exclusion criteria","Paper type","Anthropogenic driver(s)","Precision_of_the driver(s)","Precision of the driver(s) if """"other""""","Analyzed impact(s)","Analyzed impact(s) if """"other""""","Nature of the study population","Nature of the population if """"other""""","Organizational level","ICES major location","ICES_medium_location(s)","Habitat_type(s)","Habitat type if """"other""""","Main_methodology","Spatial dimension","Temporal dimension","Solution_investigated","Comment"
"1026",4058,11572411,"Chapter 5 Mass Balance of Stormwater Pollutants",1988,14884983,"https://sysrev.com/p/99278/article/14884983",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1027",4059,11572419,"Authigenic kaolin and illitic minerals during burial diagenesis of sandstones: a review",2002,14883934,"https://sysrev.com/p/99278/article/14883934",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1028",4061,11572483,"Application of water-assisted pulsed light treatment to decontaminate raspberries and blueberries from Salmonella",2015,14886289,"https://sysrev.com/p/99278/article/14886289",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1029",4062,11572487,"Behaviour and energetics of whelks, Buccinum undatum (L.), feeding on animals killed by beam trawling",1996,14882653,"https://sysrev.com/p/99278/article/14882653",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1030",4063,11572496,"A novel approach for estimation of the natural mortality of the common whelk, Buccinum undatum (L.) and role of hermit crabs in its shell turnover",2016,14881637,"https://sysrev.com/p/99278/article/14881637",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1031",4064,11572569,"Geological Sequestration of CO2in Mature Hydrocarbon Fields. Basin and Reservoir Numerical Modelling of the Forties Field, North Sea",2005,14883120,"https://sysrev.com/p/99278/article/14883120",FALSE,"Not_right_time_period",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1032",4066,11572580,"Microplastics and mesoplastics in fish from coastal and fresh waters of China",2017,14882090,"https://sysrev.com/p/99278/article/14882090",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1033",4067,11572587,"Modelling seismic response from North Sea chalk reservoirs resulting from changes in burial depth and fluid saturation",2005,14882612,"https://sysrev.com/p/99278/article/14882612",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1034",4068,11572591,"Hydrodynamics as a Major Factor Controlling the Occurrence of Green Macroalgal Blooms in a Eutrophic Estuary: A Case Study on the Influence of Precipitation and River Management",2001,14882743,"https://sysrev.com/p/99278/article/14882743",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1035",4072,11572662,"Parental resource allocation among offspring varies with increasing brood age in Black-legged KittiwakesRissa tridactyla",2015,14886285,"https://sysrev.com/p/99278/article/14886285",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1036",4076,11572734,"Otolith microstructure reveals ecological and oceanographic processes important to ecosystem-based management",2010,14884009,"https://sysrev.com/p/99278/article/14884009",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1037",4078,11572754,"Influences of Subanesthetic Isoflurane on Ventilatory Control in Humans",1995,14882393,"https://sysrev.com/p/99278/article/14882393",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1038",4079,11572805,"Quantification of seep-related methane gas emissions at Tommeliten, North Sea",2011,14881179,"https://sysrev.com/p/99278/article/14881179",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1039",4081,11572813,"Drainage evolution in south and east England during the Pleistocene",1994,14884988,"https://sysrev.com/p/99278/article/14884988",FALSE,"Not_right_time_period",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1040",4083,11572818,"Underwater acoustics for ecosystem-based management: state of the science and proposals for ecosystem indicators",2011,14884035,"https://sysrev.com/p/99278/article/14884035",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1041",4084,11572842,"Benthic activity in sediments of the northwestern Adriatic Sea: sediment oxygen consumption, macro- and meiofauna dynamics",1998,14885062,"https://sysrev.com/p/99278/article/14885062",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1042",4085,11572892,"Ceramic Foam Catalyst Substrates for Diesel Oxidation Catalysts: Pollutant Conversion and Operational Issues",2011,14884576,"https://sysrev.com/p/99278/article/14884576",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1043",4087,11572922,"Long-term variability in macrofauna species composition off the island of Norderney (East Frisia, Germany) in relation to changes in climatic and environmental conditions",2001,14881774,"https://sysrev.com/p/99278/article/14881774",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044",4088,11572928,"Modelling European small pelagic fish distribution: Methodological insights",2020,14884443,"https://sysrev.com/p/99278/article/14884443",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1045",4090,11572942,"Application of a generalized additive model (GAM) to reveal relationships between environmental factors and distributions of pelagic fish and krill: a case study in Sendai Bay, Japan",2009,14885164,"https://sysrev.com/p/99278/article/14885164",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1046",4093,11573037,"Interannual to decadal variability of summer sea surface temperature in the Sea of Okhotsk recorded in the shell growth history of Stimpson’s hard clams (Mercenaria stimpsoni)",2017,14881699,"https://sysrev.com/p/99278/article/14881699",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1047",4095,11573086,"Narrowing down the number of species requiring detailed study as candidates for the EU Common Fisheries Policy discard ban",2017,14882572,"https://sysrev.com/p/99278/article/14882572",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1048",4096,11573090,"Patterns of biodiversity",2017,14884442,"https://sysrev.com/p/99278/article/14884442",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1049",4097,11573100,"Fish recruitment around a petrochemical centre in the North Sea",1991,14883258,"https://sysrev.com/p/99278/article/14883258",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1050",4099,11573144,"Return of the native: Survival, growth and condition of European oysters reintroduced to German offshore waters",2020,14883276,"https://sysrev.com/p/99278/article/14883276",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1051",4101,11573190,"Optimal wind-turbine micro-siting of offshore wind farms: A grid-like layout approach",2017,14881968,"https://sysrev.com/p/99278/article/14881968",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1052",4102,11573202,"Determination of the Origin of Suspended Matter and Sediments in the Elbe Estuary Using Natural Tracers",1990,14880982,"https://sysrev.com/p/99278/article/14880982",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1053",4103,11573211,"Variability of North Sea pH and CO2 in response to North Atlantic Oscillation forcing",2013,14881658,"https://sysrev.com/p/99278/article/14881658",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1054",4106,11573260,"EOR Screening for Ekofisk",2000,14881571,"https://sysrev.com/p/99278/article/14881571",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1055",4107,11573267,"Seasonal abundance and egg production rates of Oithona similis and Pseudocalanus elongatus in the northern North Sea: a first comparison of egg-ratio and incubation methods",2010,14882354,"https://sysrev.com/p/99278/article/14882354",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1056",4110,11573290,"Co-located wind and wave energy farms: Uniformly distributed arrays",2016,14885079,"https://sysrev.com/p/99278/article/14885079",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1057",4111,11573304,"Une version pondérée de la factorisation matricielle non négative pour l’identification de sources de particules atmosphériques. Application au littoral de la mer du Nord",2010,14885231,"https://sysrev.com/p/99278/article/14885231",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1058",4115,11573447,"Remediation of a Diesel Contaminated, Sandy-Loam Soil Using Low Concentrated Surfactant Solutions (5 pp)",2005,14883538,"https://sysrev.com/p/99278/article/14883538",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1059",4118,11573515,"Development Of Gel Systems For Pipeline Dewatering And Drying Applications",1994,14883086,"https://sysrev.com/p/99278/article/14883086",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1060",4119,11573520,"Determination of Optimum Sanitizer Levels for Prevention of Salmonella Cross-Contamination of Mature Round Tomatoes in a Laboratory Model Flume System",2017,14880991,"https://sysrev.com/p/99278/article/14880991",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1061",4120,11573532,"Long-term trends in juvenile flatfish indicate a dramatic reduction in nursery function of the Balgzand intertidal, Dutch Wadden Sea",2011,14884101,"https://sysrev.com/p/99278/article/14884101",FALSE,"Non_anthropogenic_driver",NA,"Primary_research_article",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1062",4121,11573540,"Ontogenetic differentiation of swimming performance and behaviour in relation to habitat availability in the endangered North Sea houting (Coregonus oxyrinchus)",2012,14883521,"https://sysrev.com/p/99278/article/14883521",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1063",4122,11573547,"Flood Protection in the Danish Wadden Sea Area",1999,14886007,"https://sysrev.com/p/99278/article/14886007",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1064",4125,11573568,"Onshore climate change during the Late Triassic marine inundation of the Central European Basin",2002,14883626,"https://sysrev.com/p/99278/article/14883626",FALSE,"Not_right_time_period",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1065",4126,11573608,"Time is an affliction: Why ecology cannot be as predictive as physics and why it needs time series",2015,14883839,"https://sysrev.com/p/99278/article/14883839",FALSE,"Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1066",4127,11573610,"Sea surface wind measurement over offshore wind farm using TerraSAR-X data",2011,14881822,"https://sysrev.com/p/99278/article/14881822",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1067",4133,11573734,"Compositional and PVT properties of reservoir fluids contaminated by drilling fluid filtrate",2001,14881065,"https://sysrev.com/p/99278/article/14881065",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1068",4134,11573756,"World Oil and Gas Resources-Future Production Realities",1990,14885446,"https://sysrev.com/p/99278/article/14885446",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1069",4135,11573774,"The strategic interaction between the government and international oil companies in the UK: An example of a country with dwindling hydrocarbon reserves",2013,14881303,"https://sysrev.com/p/99278/article/14881303",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1070",4139,11573816,"Monitoring of Atmospheres Associated With Oil-Based Drilling Fluids",1994,14882135,"https://sysrev.com/p/99278/article/14882135",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1071",4140,11573833,"Intraspecific variability in the response of bloom‐forming marine microalgae to changed climate conditions",2012,14882129,"https://sysrev.com/p/99278/article/14882129",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1072",4141,11573870,"First evidence of Eriocheir sinensis reproduction from Schleswig—Holstein, Northern Germany, western Baltic Sea",2011,14884644,"https://sysrev.com/p/99278/article/14884644",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1073",4142,11573898,"Prey selection by harbour seals, Phoca vitulina, in relation to variations in prey abundance",1997,14886419,"https://sysrev.com/p/99278/article/14886419",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1074",4144,11573916,"Regional climate change and the onset of farming in northern Germany and southern Scandinavia",2017,14882789,"https://sysrev.com/p/99278/article/14882789",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1075",4146,11573983,"The BSH’s new operational circulation model using general vertical co-ordinates",2006,14883257,"https://sysrev.com/p/99278/article/14883257",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1076",4153,11574123,"Single and multispecies reference points for Baltic fish stocks",1999,14881190,"https://sysrev.com/p/99278/article/14881190",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1077",4154,11574133,"The ecology of plankton in Scottish coastal waters",1992,14883734,"https://sysrev.com/p/99278/article/14883734",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1078",4155,11574136,"Effects of soap–water wash on human epidermal penetration",2015,14884585,"https://sysrev.com/p/99278/article/14884585",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1079",4157,11574151,"Automatic Classification of Offshore Wind Regimes With Weather Radar Observations",2014,14885584,"https://sysrev.com/p/99278/article/14885584",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1080",4158,11574173,"Dilution cultivation of marine heterotrophic bacteria abundant after a spring phytoplankton bloom in the <scp>N</scp>orth <scp>S</scp>ea",2014,14881959,"https://sysrev.com/p/99278/article/14881959",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1081",4159,11574174,"Effect of Wash Treatments on Reducing Human Norovirus on Iceberg Lettuce and Perilla Leaf",2011,14884696,"https://sysrev.com/p/99278/article/14884696",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1082",4160,11574220,"Historical ecology with real numbers: past and present extent and biomass of an imperilled estuarine habitat",2012,14884163,"https://sysrev.com/p/99278/article/14884163",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1083",4163,11574249,"Distribution and sources of polycyclic aromatic hydrocarbons in surface sediments from the Bering Sea and western Arctic Ocean",2016,14885078,"https://sysrev.com/p/99278/article/14885078",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1084",4167,11574356,"Nutrient reduction and climate change cause a potential shift from pelagic to benthic pathways in a eutrophic marine ecosystem",2012,14881455,"https://sysrev.com/p/99278/article/14881455",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1085",4169,11574431,"Improving the description of the suspended particulate matter concentrations in the southern North Sea through assimilating remotely sensed data",2011,14886373,"https://sysrev.com/p/99278/article/14886373",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1086",4173,11574580,"PCBs and organochlorine pesticides in phytoplankton and zooplankton in the Indian sector of the Southern Ocean",1991,14886193,"https://sysrev.com/p/99278/article/14886193",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,"Change_contamination_level",NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1087",4174,11574592,"The EU Directive on port reception facilities for ship-generated waste and cargo residues: The results of a second survey on the provision and uptake of facilities in North Sea ports",2005,14884012,"https://sysrev.com/p/99278/article/14884012",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1088",4175,11574650,"Treatment of tunnel wash water and implications for its disposal",2014,14882721,"https://sysrev.com/p/99278/article/14882721",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1089",4180,11574750,"The role of sedimentation and resuspension for the transport of sediments and contaminants in the Skagerrak",2002,14882032,"https://sysrev.com/p/99278/article/14882032",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1090",4183,11574826,"Environmental impact of exhaust emissions by Arctic shipping",2017,14882261,"https://sysrev.com/p/99278/article/14882261",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1091",4184,11574852,"Offshore Oil and Gas: Development, Transportation, and Coastal Impacts 1",1983,14883522,"https://sysrev.com/p/99278/article/14883522",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1092",4186,11574926,"Environmental impact studies on marine communities: Pragmatical considerations",1993,14881864,"https://sysrev.com/p/99278/article/14881864",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1093",4190,11575253,"Oil spill contingency plans and policies in Norway and the United Kingdom",1980,14884129,"https://sysrev.com/p/99278/article/14884129",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1094",4193,11575287,"Are solar activity and sperm whale Physeter macrocephalus strandings around the North Sea related?",2005,14884137,"https://sysrev.com/p/99278/article/14884137",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1095",4197,11575409,"Hair analysis of an unusual case of Chloroquine intoxication",2016,14885981,"https://sysrev.com/p/99278/article/14885981",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1096",4200,11575532,"Wave energy resources in sheltered sea areas: A case study of the Baltic Sea",2006,14884870,"https://sysrev.com/p/99278/article/14884870",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1097",4201,11575554,"Adapting CMAQ to investigate air pollution in North Sea coastal regions",2008,14884150,"https://sysrev.com/p/99278/article/14884150",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1098",4202,11575570,"The contribution of middle- and long-range transport of tropospheric photochemical ozone to pollution at a rural site in North-West England",1979,14883196,"https://sysrev.com/p/99278/article/14883196",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested","aerial pollution"
"1099",4212,11575806,"Transboundary marine spatial planning: a reflexive marine governance experiment?",2017,14883087,"https://sysrev.com/p/99278/article/14883087",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1100",4215,11575862,"Polar organic micropollutants in the coastal environment of different marine systems",2014,14883598,"https://sysrev.com/p/99278/article/14883598",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1101",4216,11575868,"The Diurnal Variations in Depth and Quantity of Echo Traces and their Distribution in Area in the Southern Bight of the North Sea",1966,14886411,"https://sysrev.com/p/99278/article/14886411",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1102",4217,11575932,"Influences of discourse on decision-making in EU fisheries management: the case of North Sea cod (Gadus morhua)",2007,14885215,"https://sysrev.com/p/99278/article/14885215",FALSE,"Governance_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1103",4219,11575987,"Hydrographic laser fluorosensing: Status and perspectives",1997,14885910,"https://sysrev.com/p/99278/article/14885910",FALSE,"Other","Methodological_only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1104",4220,11576024,"The formation of small particles and aggregates in the rhine estuary",1980,14882739,"https://sysrev.com/p/99278/article/14882739",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1105",4225,11576139,"Modelling sea‐breeze climatologies and interactions on coasts in the southern North Sea: implications for offshore wind energy",2014,14881742,"https://sysrev.com/p/99278/article/14881742",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1106",4226,11576141,"Effects of bottom trawling on fish foraging and feeding",2015,14884141,"https://sysrev.com/p/99278/article/14884141",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1107",4228,11576165,"Giantism and its role in the harmful algal bloom species Phaeocystis globosa",2014,14885146,"https://sysrev.com/p/99278/article/14885146",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1108",4229,11576166,"Simulating the temporal and spatial dynamics of the North Sea using the new model GETM (general estuarine transport model)",2004,14880940,"https://sysrev.com/p/99278/article/14880940",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1109",4231,11576220,"Drug testing by urine and hair analysis: complementary features and scientific issues",1995,14883093,"https://sysrev.com/p/99278/article/14883093",FALSE,"Not_North_Sea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1110",4232,11576275,"Effective gas permeability of Tight Gas Sandstones as a function of capillary pressure – a non‐steady‐state approach",2015,14882489,"https://sysrev.com/p/99278/article/14882489",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1111",4235,11576312,"Marine seismic exploration using vertical receiver arrays: A means for reduction of weather downtime",1987,14882206,"https://sysrev.com/p/99278/article/14882206",FALSE,"Non_anthropogenic_driver",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
"1112",4237,11576348,"Seasonal and inter‐annual variability of the moisture sources for Alpine precipitation during 1995–2002",2009,14881925,"https://sysrev.com/p/99278/article/14881925",FALSE,"Not_good_populations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Not_specified",NA,NA,NA,NA,"Not_tested",NA
